EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;Ano
1547004;1;1978-02-01;1;44.6;251.0;24.0;17.0;1;1;1;1445.7;1.0;0.0;0.0;11.7;0.0;0.0;0.0;0.0;31.0;3.7;27.2;39.5;22.5;8.4;7.4;1.8;0.4;35.8;0.0;2.0;1.6;0.0;0.5;0.0;44.6;12.1;0.8;0.0;0.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;0.0;1978
1547004;1;1978-01-01;1;64.3;317.1;12.0;18.0;1;1;1;1445.7;1.0;9.0;26.3;0.0;21.8;45.4;12.2;14.0;5.2;2.0;7.2;15.0;64.3;32.8;12.0;0.1;17.0;2.5;26.3;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1978
1547004;1;1977-12-01;1;33.4;230.6;28.0;18.0;1;1;1;1221.1;1.0;11.2;5.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.3;0.0;0.0;1.1;20.4;12.5;1.5;0.0;5.7;8.2;0.0;5.8;13.7;0.0;2.0;6.3;22.6;12.7;33.4;29.9;31.6;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1977
1547004;1;1977-11-01;1;38.2;163.2;3.0;16.0;1;1;1;;0.0;6.4;0.0;38.2;0.0;1.7;0.6;0.0;11.0;0.0;3.1;0.0;10.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.8;3.0;1.6;12.7;8.0;0.0;27.4;1.0;33.7;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;1977
1547004;1;1977-10-01;1;68.3;149.5;3.0;12.0;1;1;1;1221.1;1.0;10.8;7.6;68.3;0.4;7.4;6.1;4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;14.1;0.0;5.3;22.6;0.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1977
1547004;1;1977-09-01;1;38.2;163.2;3.0;16.0;1;1;1;1221.1;1.0;6.4;0.0;38.2;0.0;1.7;0.6;0.0;11.0;0.0;3.1;0.0;10.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.8;3.0;1.6;12.7;8.0;0.0;27.4;1.0;33.7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1977
1547004;1;1977-08-01;1;8.7;14.2;30.0;2.0;1;1;1;1221.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5;0.0;8.7;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1977
1547004;1;1977-07-01;1;0.0;0.0;1.0;0.0;1;1;1;1221.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1977
1547004;1;1977-06-01;1;13.0;38.0;11.0;6.0;1;1;1;1221.1;1.0;6.6;0.7;7.4;0.0;0.0;9.9;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1977
1547004;1;1977-05-01;1;4.5;13.5;2.0;7.0;1;1;1;1221.1;1.0;0.5;4.5;3.1;1.2;0.0;0.0;0.0;0.0;0.0;1.4;0.0;0.0;0.0;0.0;0.0;0.3;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1977
1547004;1;1977-04-01;1;37.2;127.5;21.0;10.0;1;1;1;1221.1;1.0;10.0;10.5;3.2;0.0;25.4;1.1;0.0;0.0;12.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.2;1.0;22.6;0.0;4.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1977
1547004;1;1977-03-01;1;61.8;118.0;18.0;8.0;1;1;1;1221.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;61.8;0.0;2.6;2.0;5.5;0.0;0.3;0.0;0.0;0.0;0.0;11.5;0.0;24.3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1977
1547004;1;1977-02-01;1;24.0;78.5;1.0;10.0;1;1;1;1221.1;1.0;24.0;8.6;16.8;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0;0.0;1.4;17.1;5.6;0.0;0.0;0.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;0.0;1977
1547004;1;1977-01-01;1;63.5;254.3;21.0;24.0;1;1;1;1221.1;1.0;0.0;9.4;3.4;1.4;2.4;1.0;26.0;29.0;0.0;0.0;0.0;0.0;0.0;17.4;3.4;0.0;2.7;0.8;5.4;11.4;63.5;10.4;7.2;6.8;10.0;5.6;3.0;2.4;6.0;7.4;18.3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1977
1547004;1;1976-12-01;1;62.7;260.8;4.0;21.0;1;1;1;1569.3;1.0;7.3;2.4;1.9;62.7;1.5;0.0;6.6;0.0;11.8;3.1;20.2;0.0;20.7;26.0;11.1;35.5;7.2;0.0;0.0;15.8;5.0;1.0;14.0;0.0;0.0;0.0;0.0;6.0;0.8;0.2;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1976
1547004;1;1976-11-01;1;88.5;244.3;18.0;23.0;1;1;1;1569.3;1.0;0.0;5.6;2.7;12.0;8.5;0.0;0.7;7.8;0.3;0.0;18.1;2.4;1.4;9.9;1.2;1.4;0.0;88.5;18.4;8.3;2.8;6.5;0.0;0.0;1.2;0.0;0.6;16.0;7.4;22.6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1976
1547004;1;1976-10-01;1;31.0;99.7;24.0;12.0;1;1;1;1569.3;1.0;0.0;0.0;0.3;0.0;0.0;18.3;5.4;0.0;5.9;4.3;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;4.4;0.6;1.7;31.0;20.4;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1976
1547004;1;1976-09-01;1;17.2;74.0;15.0;9.0;1;1;1;1569.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.6;0.0;0.0;6.1;0.0;0.0;11.6;17.2;3.7;0.0;0.0;0.0;0.0;0.0;0.0;3.4;0.0;0.0;0.0;3.0;7.4;15.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1976
1547004;1;1976-08-01;1;0.0;0.0;1.0;0.0;1;1;1;1569.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1976
1547004;1;1976-07-01;1;7.2;13.4;2.0;2.0;1;1;1;1569.3;1.0;0.0;7.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1976
1547004;1;1976-06-01;1;0.0;0.0;1.0;0.0;1;1;1;1569.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1976
1547004;1;1976-05-01;1;26.6;77.4;22.0;5.0;1;1;1;1569.3;1.0;0.0;0.0;0.0;0.0;10.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4;0.0;24.7;0.0;0.0;0.0;0.0;14.1;26.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1976
1547004;1;1976-04-01;1;35.0;76.0;30.0;5.0;1;1;1;1569.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;18.4;0.0;0.0;5.2;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1976
1547004;1;1976-03-01;1;71.8;236.3;31.0;21.0;1;1;1;1569.3;1.0;5.4;4.8;0.0;0.0;0.0;0.0;0.0;0.2;19.0;13.4;0.0;5.0;5.1;5.2;1.0;33.2;0.0;2.2;0.0;0.8;2.0;19.8;17.5;0.4;0.0;0.0;5.2;1.4;15.0;7.9;71.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1976
1547004;1;1976-02-01;1;99.5;349.9;26.0;22.0;1;1;1;1569.3;1.0;0.5;0.2;1.4;15.3;26.6;5.4;0.0;0.2;1.6;13.0;28.0;19.5;0.0;26.0;0.0;2.4;0.8;10.3;0.0;0.0;0.0;7.1;0.3;0.0;11.8;99.5;56.0;4.1;19.9;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;0.0;0.0;1976
1547004;1;1976-01-01;1;30.4;137.5;4.0;17.0;1;1;1;1569.3;1.0;2.1;10.0;3.5;30.4;18.6;6.3;3.8;11.4;2.1;1.0;0.0;0.0;0.0;0.0;0.0;8.2;7.1;0.0;0.0;0.0;0.0;0.6;3.6;0.0;0.0;0.0;20.0;3.4;5.4;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1976
1547004;1;1975-12-01;1;67.0;239.8;16.0;17.0;1;1;1;1336.2;1.0;1.6;0.6;0.0;0.0;0.0;0.0;2.4;48.4;5.0;0.0;4.0;0.0;0.0;10.5;6.1;67.0;5.4;6.9;0.0;0.0;0.0;0.0;0.0;17.0;35.1;3.7;0.0;0.1;3.1;0.0;22.9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1975
1547004;1;1975-11-01;1;28.4;155.0;4.0;18.0;1;1;1;1336.2;1.0;11.4;21.8;0.0;28.4;0.0;1.3;3.4;22.2;0.0;0.0;0.2;0.5;0.0;21.0;0.0;0.0;0.0;4.6;6.5;14.4;0.0;0.0;1.4;4.2;3.2;0.0;0.7;0.0;5.0;4.8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1975
1547004;1;1975-10-01;1;35.4;121.1;10.0;12.0;1;1;1;1336.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.1;0.0;35.4;0.0;2.0;11.4;0.0;0.0;0.5;6.5;2.7;4.0;0.0;0.0;0.0;0.0;0.0;13.3;0.0;3.1;19.5;0.0;0.0;8.6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1975
1547004;1;1975-09-01;1;19.5;30.4;25.0;4.0;1;1;1;1336.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.5;6.6;3.0;1.3;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1975
1547004;1;1975-08-01;1;0.0;0.0;1.0;0.0;1;1;1;1336.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1975
1547004;1;1975-07-01;1;13.5;22.8;20.0;4.0;1;1;1;1336.2;1.0;1.6;6.7;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1975
1547004;1;1975-06-01;1;0.0;0.0;1.0;0.0;1;1;1;1336.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1975
1547004;1;1975-05-01;1;32.2;59.3;19.0;4.0;1;1;1;1336.2;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6;32.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1975
1547004;1;1975-04-01;1;40.3;193.7;17.0;11.0;1;1;1;1336.2;1.0;9.1;28.1;0.0;6.1;10.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0;18.3;17.3;0.0;27.2;40.3;34.4;0.0;0.0;1.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1975
1547004;1;1975-03-01;1;14.0;53.1;29.0;10.0;1;1;1;1336.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9;0.0;0.0;0.0;0.0;0.0;0.0;8.5;0.0;9.8;0.0;0.0;0.0;0.0;4.0;0.0;13.9;0.1;0.0;0.2;14.0;0.5;0.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1975
1547004;1;1975-02-01;1;54.5;227.7;25.0;19.0;1;1;1;1336.2;1.0;8.5;0.0;0.2;2.5;1.9;3.0;25.3;5.6;0.0;0.0;29.5;17.3;0.6;8.4;0.0;0.0;3.7;0.0;0.0;37.6;2.6;14.2;0.4;1.9;54.5;10.0;0.0;0.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;0.0;1975
1547004;1;1975-01-01;1;44.3;233.3;24.0;21.0;1;1;1;1336.2;1.0;0.0;0.1;28.9;10.0;13.5;41.8;0.4;1.5;7.5;3.0;0.0;3.8;0.1;0.9;0.0;0.0;2.0;0.0;1.8;20.5;13.9;10.8;0.0;44.3;0.1;24.8;3.6;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1975
1547004;1;1974-12-01;1;34.0;186.3;20.0;22.0;1;1;1;1274.1;1.0;0.0;0.0;0.0;5.0;9.3;0.8;1.3;9.6;26.5;0.0;14.2;32.1;0.0;0.0;4.6;8.5;0.4;5.0;1.2;34.0;0.0;0.0;2.8;11.7;0.8;4.6;0.0;0.5;0.4;12.6;0.4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1974
1547004;1;1974-11-01;1;43.0;186.1;1.0;13.0;1;1;1;1274.1;1.0;43.0;0.0;0.2;0.0;0.0;0.0;3.0;0.0;0.3;0.4;0.0;0.0;14.2;0.6;42.7;0.0;0.0;26.4;0.0;0.0;0.0;0.0;0.0;22.6;0.0;0.0;18.5;11.5;2.7;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1974
1547004;1;1974-10-01;1;35.7;177.3;10.0;15.0;1;1;1;1274.1;1.0;0.0;0.0;0.0;0.0;22.9;0.0;23.4;0.0;0.0;35.7;0.0;0.0;22.2;0.0;3.7;12.4;0.3;3.3;3.4;0.0;1.7;0.3;34.2;0.3;0.0;9.4;0.0;4.1;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1974
1547004;1;1974-09-01;1;0.0;0.0;1.0;0.0;1;1;1;1274.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1974
1547004;1;1974-08-01;1;20.7;33.0;13.0;2.0;1;1;1;1274.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.7;12.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1974
1547004;1;1974-07-01;1;0.0;0.0;1.0;0.0;1;1;1;1274.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1974
1547004;1;1974-06-01;1;0.0;0.0;1.0;0.0;1;1;1;1274.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1974
1547004;1;1974-05-01;1;31.2;43.8;8.0;2.0;1;1;1;1274.1;1.0;0.0;0.0;0.0;0.0;12.6;0.0;0.0;31.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1974
1547004;1;1974-04-01;1;29.1;90.7;4.0;11.0;1;1;1;1274.1;1.0;8.7;8.4;0.0;29.1;0.0;0.0;0.0;0.0;0.0;5.6;0.0;0.0;1.2;3.8;22.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4.2;1.7;0.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1974
1547004;1;1974-03-01;1;28.3;259.9;11.0;27.0;1;1;1;1274.1;1.0;0.7;0.0;16.4;0.0;8.8;1.0;8.7;10.4;0.3;3.0;28.3;14.0;0.0;1.3;17.3;5.4;8.9;16.2;20.2;1.7;7.6;9.2;13.4;0.8;0.2;9.7;25.8;2.4;7.3;20.9;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1974
1547004;1;1974-02-01;1;79.0;206.3;26.0;13.0;1;1;1;1274.1;1.0;45.4;4.9;12.3;1.1;0.0;0.0;0.0;0.0;0.0;0.0;21.4;0.0;0.0;33.5;0.1;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;1.4;79.0;0.7;4.6;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.0;0.0;0.0;1974
1547004;1;1974-01-01;1;32.7;90.7;9.0;14.0;1;1;1;1274.1;1.0;0.0;0.0;2.8;0.5;2.8;0.0;3.1;0.0;32.7;0.0;0.0;5.9;2.4;0.0;8.9;0.0;0.4;0.0;0.2;0.0;1.8;0.0;0.0;9.5;0.0;0.0;7.4;0.0;0.0;0.0;12.3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1974
1547004;1;1973-12-01;1;36.1;160.9;22.0;21.0;1;1;1;1514.9;1.0;1.5;0.0;2.7;1.6;3.5;7.7;0.5;0.1;0.0;11.3;0.0;0.1;0.0;3.5;0.0;25.9;28.9;12.3;9.5;8.1;0.0;36.1;0.2;0.0;0.6;0.0;2.0;0.1;0.0;0.0;4.7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1973
1547004;1;1973-11-01;1;38.4;197.6;16.0;25.0;1;1;1;1514.9;1.0;0.6;12.0;2.5;2.9;20.4;0.0;5.7;0.0;0.0;9.6;15.7;12.3;1.6;0.3;1.5;38.4;0.0;0.0;0.3;0.4;6.6;3.8;8.4;19.7;9.8;0.3;0.1;8.6;9.4;6.7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1973
1547004;1;1973-10-01;1;49.5;281.4;17.0;20.0;1;1;1;1514.9;1.0;39.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;0.3;0.2;0.0;1.0;11.7;0.2;42.0;49.5;7.5;17.0;1.2;0.0;23.0;5.1;0.0;0.3;8.6;2.9;6.0;0.5;22.3;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1973
1547004;1;1973-09-01;1;67.0;132.0;5.0;8.0;1;1;1;1514.9;1.0;0.0;3.0;3.1;0.0;67.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.7;18.9;0.0;0.0;16.9;10.0;4.4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;0.0;1973
1547004;1;1973-08-01;1;0.0;0.0;1.0;0.0;1;1;1;1514.9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1973
1547004;1;1973-07-01;1;0.0;0.0;1.0;0.0;1;1;1;1514.9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.0;1.0;1.0;1973
